Country,Year,Value,Series,Series Description
Latvia,2013.0,4827,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2014.0,4921,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2015.0,4894,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2016.0,4842,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2017.0,9339,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2018.0,10051,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2019.0,11241,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2020.0,11524,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2021.0,16079,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2022.0,19932,EN_EWT_COLLV,E-waste collected (tonnes)
Latvia,2023.0,19574,EN_EWT_COLLV,E-waste collected (tonnes)
Least Developed Countries (LDCs),2018.0,880,EN_EWT_COLLV,E-waste collected (tonnes)
Least Developed Countries (LDCs),2019.0,1545.13456,EN_EWT_COLLV,E-waste collected (tonnes)
Least Developed Countries (LDCs),2020.0,1856.02437,EN_EWT_COLLV,E-waste collected (tonnes)
Least Developed Countries (LDCs),2021.0,2018.07618,EN_EWT_COLLV,E-waste collected (tonnes)
Least Developed Countries (LDCs),2022.0,2192.39584,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2000.0,98.8,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2001.0,109.6,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2002.0,94.4,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2003.0,88.8,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2004.0,134.2,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2005.0,153.6,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2006.0,194.3,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2007.0,153.3,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2008.0,147.4,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2009.0,174.7,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2010.0,142.7,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2011.0,195,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2012.0,177.3,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2013.0,290.3,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2014.0,307.9,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2015.0,428.4,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2016.0,524.8,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2017.0,469.7,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2018.0,583.7,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2019.0,494.5,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2020.0,712.6,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2021.0,650.3,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2022.0,613.2,EN_EWT_COLLV,E-waste collected (tonnes)
Liechtenstein,2023.0,893.2,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2005.0,2680,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2006.0,9303,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2007.0,11671,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2008.0,11786,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2009.0,6975,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2010.0,8928,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2011.0,11835,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2012.0,14259,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2013.0,16154,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2014.0,22186,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2015.0,16260,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2016.0,13026,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2017.0,13294,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2018.0,14221,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2019.0,16090,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2020.0,16515,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2021.0,19733,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2022.0,21618,EN_EWT_COLLV,E-waste collected (tonnes)
Lithuania,2023.0,26322,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2006.0,3848,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2007.0,4116,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2008.0,4243,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2009.0,4817,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2010.0,4823,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2011.0,4985,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2012.0,5010,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2013.0,5176,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2014.0,5518,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2015.0,5901,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2016.0,6191,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2017.0,6065,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2018.0,6065,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2019.0,6019,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2020.0,6371,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2021.0,6659,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2022.0,5804,EN_EWT_COLLV,E-waste collected (tonnes)
Luxembourg,2023.0,5873,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2005.0,149,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2006.0,264,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2007.0,217,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2008.0,172,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2009.0,1192,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2010.0,1535,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2011.0,1564,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2012.0,1506,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2013.0,1704,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2014.0,1673,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2015.0,1984,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2016.0,2445,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2017.0,2953,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2018.0,3175,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2019.0,4248,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2020.0,3552,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2021.0,2809,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2022.0,3010,EN_EWT_COLLV,E-waste collected (tonnes)
Malta,2023.0,3176,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2008.0,248,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2009.0,527,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2010.0,793,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2011.0,1175,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2012.0,1456,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2013.0,1575,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2014.0,2309,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2015.0,2896,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2016.0,3300,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2017.0,3806,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2018.0,3730,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2019.0,4184,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2020.0,3770,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2021.0,3777,EN_EWT_COLLV,E-waste collected (tonnes)
Martinique,2022.0,4848,EN_EWT_COLLV,E-waste collected (tonnes)
Mauritius,2016.0,111820,EN_EWT_COLLV,E-waste collected (tonnes)
Mauritius,2017.0,250000,EN_EWT_COLLV,E-waste collected (tonnes)
Mauritius,2019.0,983,EN_EWT_COLLV,E-waste collected (tonnes)
Mauritius,2020.0,5,EN_EWT_COLLV,E-waste collected (tonnes)
Mauritius,2021.0,191,EN_EWT_COLLV,E-waste collected (tonnes)
Middle Africa,2018.0,50,EN_EWT_COLLV,E-waste collected (tonnes)
Middle Africa,2019.0,54.16725,EN_EWT_COLLV,E-waste collected (tonnes)
Middle Africa,2020.0,58.75725,EN_EWT_COLLV,E-waste collected (tonnes)
Middle Africa,2021.0,63.17463,EN_EWT_COLLV,E-waste collected (tonnes)
Middle Africa,2022.0,67.61484,EN_EWT_COLLV,E-waste collected (tonnes)
Mongolia,2020.0,56518.8,EN_EWT_COLLV,E-waste collected (tonnes)
Mongolia,2021.0,41796.9,EN_EWT_COLLV,E-waste collected (tonnes)
Mongolia,2022.0,87807.9,EN_EWT_COLLV,E-waste collected (tonnes)
Mongolia,2023.0,39442.7,EN_EWT_COLLV,E-waste collected (tonnes)
Nepal,2017.0,17730,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2005.0,89827,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2006.0,94484,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2007.0,98190,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2008.0,103319,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2009.0,108457,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2010.0,128119,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2011.0,132197,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2012.0,123684,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2013.0,117499,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2014.0,141805,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2015.0,145192,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2016.0,154675,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2017.0,170849,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2018.0,184426,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2019.0,198649,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2020.0,220236,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2021.0,205991,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2022.0,199470,EN_EWT_COLLV,E-waste collected (tonnes)
Netherlands (Kingdom of the),2023.0,219456,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2012.0,8725.68989,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2013.0,9024.62959,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2014.0,9333.68015,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2015.0,9654.19006,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2016.0,9976.63975,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2017.0,10319.06033,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2018.0,10637.72964,EN_EWT_COLLV,E-waste collected (tonnes)
Niger,2019.0,10956.41041,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2010.0,2609,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2011.0,2725,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2012.0,2514,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2013.0,2283,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2014.0,15540.892,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2015.0,149821.1929,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2016.0,166204.1313,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2017.0,185099.0751,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2018.0,201117.2845,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2019.0,228702.7672,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2020.0,251871.2783,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2021.0,279538.8091,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Africa and Western Asia,2022.0,270063.5323,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2010.0,3118100,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2011.0,3324017.015,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2012.0,3517400,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2013.0,3718173.217,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2014.0,2920400,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2015.0,4045388.048,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2016.0,3957400,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2017.0,3958146.14,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2018.0,4006300,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2019.0,3960984.894,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2020.0,4028266.516,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2021.0,4090741.095,EN_EWT_COLLV,E-waste collected (tonnes)
Northern America,2022.0,4150835.13,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2010.0,940320.4417,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2011.0,997919.5483,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2012.0,974371,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2013.0,974720,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2014.0,993234,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2015.0,1129459,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2016.0,1451110,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2017.0,1336251,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2018.0,1295451,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2019.0,1017408.4,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2020.0,995317.4979,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2021.0,1031054.829,EN_EWT_COLLV,E-waste collected (tonnes)
Northern Europe,2022.0,1041789.205,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2005.0,99985,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2006.0,101617,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2007.0,109680,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2008.0,113618,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2009.0,115371,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2010.0,107767,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2011.0,109823,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2012.0,104905,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2013.0,104927,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2014.0,107236,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2015.0,105592,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2016.0,102577,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2017.0,98832,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2018.0,96485,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2019.0,104072,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2020.0,104900,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2021.0,107934,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2022.0,106531,EN_EWT_COLLV,E-waste collected (tonnes)
Norway,2023.0,110811,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2012.0,41000,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2013.0,40884.24678,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2014.0,43000,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2015.0,52151.09177,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2016.0,54233.575,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2017.0,56068.31632,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2018.0,57650,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2019.0,277429.3746,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2020.0,282672.4406,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2021.0,288131.9948,EN_EWT_COLLV,E-waste collected (tonnes)
Oceania,2022.0,292362.342,EN_EWT_COLLV,E-waste collected (tonnes)
Oman,2023.0,152068,EN_EWT_COLLV,E-waste collected (tonnes)
Oman,2024.0,212638.4,EN_EWT_COLLV,E-waste collected (tonnes)
Peru,2020.0,1881.6,EN_EWT_COLLV,E-waste collected (tonnes)
Peru,2021.0,25382.2,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2006.0,17101,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2007.0,27174,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2008.0,56426,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2009.0,106753,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2010.0,112246,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2011.0,143331,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2012.0,175295,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2013.0,171728,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2014.0,172946,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2015.0,199161,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2016.0,232653,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2017.0,246460,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2018.0,255625,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2019.0,443963,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2020.0,424275,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2021.0,524721,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2022.0,539252,EN_EWT_COLLV,E-waste collected (tonnes)
Poland,2023.0,558108,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2005.0,38,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2006.0,4216,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2007.0,25851,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2008.0,41231,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2009.0,44690,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2010.0,46673,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2011.0,59282,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2012.0,43695,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2013.0,50051,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2014.0,60467,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2015.0,64469,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2016.0,69655,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2017.0,70060,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2018.0,73686,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2019.0,52478,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2020.0,59561,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2021.0,53693,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2022.0,56090,EN_EWT_COLLV,E-waste collected (tonnes)
Portugal,2023.0,61230,EN_EWT_COLLV,E-waste collected (tonnes)
Republic of Moldova,2021.0,387,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2008.0,387,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2009.0,1080,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2010.0,2773,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2011.0,4635,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2012.0,5242,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2013.0,5443,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2014.0,5743,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2015.0,6466,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2016.0,6684,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2017.0,7106,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2018.0,7680,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2019.0,8163,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2020.0,8102,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2021.0,8783,EN_EWT_COLLV,E-waste collected (tonnes)
Réunion,2022.0,8518,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2006.0,1132,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2007.0,3685,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2008.0,21828,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2009.0,38760,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2010.0,26247,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2011.0,21008,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2012.0,23083,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2013.0,33165,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2014.0,32159,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2015.0,40774,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2016.0,46654,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2017.0,49689,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2018.0,63779,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2019.0,88873,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2020.0,90794,EN_EWT_COLLV,E-waste collected (tonnes)
Romania,2021.0,145907,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2008.0,63.7,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2009.0,140.4,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2010.0,237.2,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2011.0,170.3,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2012.0,51.9,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2020.0,47.2,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2021.0,42.6,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2022.0,100.5,EN_EWT_COLLV,E-waste collected (tonnes)
Saint Kitts and Nevis,2023.0,201.8,EN_EWT_COLLV,E-waste collected (tonnes)
Senegal,2014.0,25040.00092,EN_EWT_COLLV,E-waste collected (tonnes)
Senegal,2015.0,44055.00031,EN_EWT_COLLV,E-waste collected (tonnes)
Senegal,2016.0,21150.99907,EN_EWT_COLLV,E-waste collected (tonnes)
Senegal,2017.0,10470.00027,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2005.0,3580,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2006.0,8612,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2007.0,14524,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2008.0,19388,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2009.0,22188,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2010.0,21916,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2011.0,23601,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2012.0,22671,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2013.0,22584,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2014.0,22716,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2015.0,23356,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2016.0,28252,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2017.0,29830,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2018.0,31837,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2019.0,38790,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2020.0,46418,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2021.0,52140,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2022.0,56482,EN_EWT_COLLV,E-waste collected (tonnes)
Slovakia,2023.0,59369,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2007.0,5318,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2008.0,6922,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2009.0,8186,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2010.0,8674,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2011.0,9344,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2012.0,9430,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2013.0,8539,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2014.0,9692,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2015.0,10527,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2016.0,13921,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2017.0,12643,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2018.0,13430,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2019.0,14415,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2020.0,14409,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2021.0,15545,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2022.0,15462,EN_EWT_COLLV,E-waste collected (tonnes)
Slovenia,2023.0,16635,EN_EWT_COLLV,E-waste collected (tonnes)
Small island developing States (SIDS),2010.0,1855.24866,EN_EWT_COLLV,E-waste collected (tonnes)
Small island developing States (SIDS),2011.0,2000,EN_EWT_COLLV,E-waste collected (tonnes)
Small island developing States (SIDS),2012.0,79.33206,EN_EWT_COLLV,E-waste collected (tonnes)
Small island developing States (SIDS),2013.0,84.59815,EN_EWT_COLLV,E-waste collected (tonnes)
